//X,Y,Z,Nx,Ny,Nz
-50.79383850,129.62115479,-14.93001270,0.501950,0.141951,-0.853168
-50.91182709,121.58472443,-2.46735525,-0.208172,0.318631,0.924737
-51.07631302,105.66535950,-7.63106251,-0.634408,-0.583924,-0.506517
-50.86742401,129.81774902,-6.51315165,0.080755,0.522781,0.848633
-50.84770584,105.04341888,-5.74437952,-0.814500,-0.518602,0.260079
-50.97772217,114.66035461,-2.29182315,-0.609623,-0.275365,0.743326
-50.44639587,128.92335510,-6.12562609,0.210826,0.502039,0.838754
-50.72093964,105.82096863,-4.83443165,-0.771354,-0.325540,0.546843
-50.64530563,111.72663879,-2.98753428,-0.676796,-0.129981,0.724605
-50.31604767,106.07508087,-8.65031528,-0.508995,-0.535873,-0.673620
-50.50321960,117.19774628,-13.58202457,-0.153596,-0.426336,-0.891429
-50.41823959,110.35207367,-10.96176720,-0.107115,-0.410374,-0.905605
-50.60506821,131.95498657,-13.49016094,0.669451,0.682294,-0.293788
-50.46408463,127.63317871,-15.07894325,0.565445,0.163484,-0.808421
-50.01738739,125.33703613,-15.26374435,0.516036,0.191069,-0.834985
-50.19441605,125.75899506,-15.29978371,0.530452,0.181826,-0.827986
-50.23152161,131.49153137,-8.86010551,0.597031,0.744288,0.299316
-50.00702667,103.94091034,-5.98851347,-0.769183,-0.638907,0.012473
-50.01896286,131.73971558,-11.63491440,0.586450,0.808654,0.046410
-49.85202408,111.66360474,-11.46341419,0.026532,-0.322174,-0.946308
-49.92809677,104.84132385,-8.04992485,-0.554326,-0.517258,-0.652049
-50.09973907,128.82546997,-6.15924692,0.201440,0.522534,0.828481
-49.96470261,125.53106689,-4.34174538,0.009086,0.408890,0.912538
-49.90197372,118.08927155,-1.33713567,-0.337848,0.103643,0.935477
-50.06660461,130.58210754,-7.42269754,0.420751,0.724352,0.546152
-49.80968857,112.22740173,-11.65768623,0.008728,-0.322941,-0.946379
-49.81523132,131.51994324,-12.75404072,0.618204,0.764741,-0.181645
-49.52503204,103.34889984,-6.05606127,-0.778834,-0.616269,-0.116751
-49.78439331,125.86029053,-14.98789978,0.574007,0.224342,-0.787519
-49.44140625,131.03497314,-9.86614990,0.617999,0.771371,0.151868
-49.72306824,125.17041779,-4.18733597,0.022580,0.442311,0.896577
-49.51322556,105.88506317,-9.05580616,-0.386749,-0.457359,-0.800780
-49.26424026,108.53005981,-10.25499630,-0.106667,-0.400348,-0.910134
-49.61063766,106.88923645,-3.17901397,-0.598531,-0.064281,0.798517
-49.48971176,104.94196320,-3.47207093,-0.705718,-0.314908,0.634661
-49.42851639,121.87119293,-15.39847374,0.309332,-0.133729,-0.941504
-49.57994080,114.10295868,-12.27616119,-0.033744,-0.291195,-0.956069
-49.52746582,122.82687378,-2.76907873,-0.020043,0.458313,0.888565
-49.33318710,114.34403229,-12.35394859,-0.061631,-0.342251,-0.937585
-48.85898209,125.39652252,-4.29049063,0.001286,0.399807,0.916599
-49.19597626,102.85160065,-5.83393192,-0.799106,-0.580214,-0.157422
-49.04261017,102.60181427,-5.67440319,-0.808606,-0.570343,-0.144447
-49.22071457,127.19782257,-14.27868938,0.504406,0.132279,-0.853274
-48.83688354,117.85243225,-0.83295310,-0.449025,0.064539,0.891185
-48.96936035,102.93487549,-6.63543463,-0.685165,-0.636108,-0.354847
-48.83699417,121.81678009,-15.20140076,0.263724,-0.006021,-0.964579
-48.87233734,103.52495575,-7.68402290,-0.506408,-0.661190,-0.553515
-49.01719666,102.78435516,-4.35394287,-0.852726,-0.427134,0.300690
-48.80833817,130.06744385,-8.67439270,0.608711,0.745393,0.271774
-48.51065445,117.28585815,-14.01501179,-0.168106,-0.406615,-0.898001
-48.74430847,108.61792755,-2.22679734,-0.575716,-0.154023,0.803012
-48.44515228,109.40306091,-1.75475299,-0.624017,-0.257506,0.737762
-48.78258133,125.46519470,-4.31836843,0.001280,0.390517,0.920595
-48.75255585,118.77365875,-0.92853230,-0.368500,0.250106,0.895352
-48.56646729,123.14231873,-15.02369785,0.423540,0.128904,-0.896659
-48.46147537,121.22125244,-2.00150776,-0.079533,0.467431,0.880445
-48.48806000,114.93679810,-0.40537891,-0.527929,0.028796,0.848800
-48.17895126,125.75132751,-13.96473980,0.479591,0.249755,-0.841199
-48.09160614,130.33155823,-11.08005714,0.624135,0.773927,0.107204
-48.21371460,111.39420319,-0.91608793,-0.626945,-0.251094,0.737490
-48.18140411,129.17695618,-13.14630985,0.617760,0.300055,-0.726870
-48.31927490,119.16693878,-0.94428140,-0.156376,0.420351,0.893785
-47.95285797,116.37922668,-13.68215275,-0.113805,-0.431335,-0.894985
-47.93270874,124.95777130,-14.11257076,0.508993,0.327096,-0.796200
-48.01749420,122.14212799,-2.53030038,0.034435,0.530304,0.847108
-47.87426758,112.99752045,-0.09867067,-0.594671,-0.141588,0.791404
-47.90483475,129.68576050,-9.01338959,0.449033,0.840578,0.302981
-47.66536331,108.33776855,-1.48166382,-0.642737,-0.247936,0.724856
-47.47869492,110.81746674,-0.48588455,-0.642514,-0.162527,0.748840
-47.56097794,120.91615295,-1.83597398,0.038913,0.433406,0.900358
-47.66461182,124.42190552,-14.14654446,0.548361,0.300406,-0.780421
-47.80913544,127.95061493,-5.80387163,0.275415,0.632022,0.724358
-47.79179001,129.21437073,-8.00602150,0.456273,0.822554,0.339442
-47.44346619,123.02168274,-14.45286369,0.504085,0.273111,-0.819334
-47.50986481,123.24481964,-3.29892468,0.144090,0.478844,0.865995
-47.72282791,105.76161194,-1.78746629,-0.616887,0.020888,0.786775
-47.78630447,100.64984894,-4.24600029,-0.841639,-0.531939,0.093197
-47.73042679,100.62004852,-3.97454619,-0.845060,-0.511755,0.154854
-47.53959274,112.88161469,0.12677565,-0.529761,-0.114661,0.840361
-47.40985107,1.19282269,-18.99369240,-0.965982,-0.146126,-0.213369
-47.21829605,129.55372620,-10.47481537,0.602933,0.795871,0.055328
-47.43195343,129.74475098,-11.42791843,0.691041,0.719894,-0.064920
-47.33142090,123.38390350,-3.39607143,0.136538,0.458480,0.878154
-47.13414764,100.96514130,-6.74815845,-0.661437,-0.516695,-0.543624
-47.06874466,119.77629089,-1.23321986,0.020133,0.471120,0.881839
-47.28232956,99.96069336,-3.73367429,-0.834759,-0.525259,0.165166
-47.09665680,3.49571347,-16.77896500,-0.808321,0.543500,0.226330
-46.96946335,126.33766174,-13.17188835,0.477037,0.131149,-0.869043
-46.96002197,3.59921861,-16.54266357,-0.773824,0.568104,0.280096
-47.02440262,1.82468319,-20.03862381,-0.921601,0.358323,-0.149185
-46.89573669,0.05212027,-17.46227837,-0.729797,-0.680856,0.061896
-47.04408646,3.38018322,-18.13167000,-0.655074,0.648473,-0.387764
-46.88571930,2.12150097,-23.12185478,-0.981576,-0.029318,-0.188810
-46.82694244,100.20287323,-2.30353999,-0.766828,-0.423472,0.482333
-46.82963562,117.69244385,-0.22751504,-0.111123,0.374524,0.920534
-46.57106018,103.49816132,-8.79580688,-0.143034,-0.400780,-0.904940
-46.86941528,119.08456421,-14.69791126,0.158938,-0.169110,-0.972698
-46.73056793,111.02890778,0.27878502,-0.698017,-0.206762,0.685581
-46.49831390,111.03360748,0.53685135,-0.696932,-0.223958,0.681270
-46.85187149,121.66269684,-14.52547646,0.441439,0.209572,-0.872474
-46.76147842,128.28507996,-7.16832304,0.463459,0.827942,0.315781
-46.71800613,102.65414429,-1.24256873,-0.625556,-0.107448,0.772745
-46.51984406,113.88922882,0.55638415,-0.395659,0.136580,0.908185
-46.75659943,103.20525360,-8.62287903,-0.223478,-0.448456,-0.865416
-46.30949402,-0.35853535,-20.25406647,-0.661518,-0.734179,-0.152891
-46.82037735,2.63523293,-23.00983429,-0.941021,0.335987,-0.039906
-46.60156631,3.06706166,-22.31204033,-0.872392,0.488806,-0.001332
-46.57507324,-0.14285378,-16.64382172,-0.635008,-0.753786,0.169031
-46.58065033,2.29888201,-14.93092442,-0.602766,0.324815,0.728813
-46.52544022,2.39300561,-24.08466721,-0.849983,0.098902,-0.517443
-46.55451202,3.05361533,-21.43807602,-0.833786,0.521304,0.181780
-46.49722290,99.52151489,-6.10496569,-0.671291,-0.580892,-0.460361
-46.48227310,127.61419678,-6.11661673,0.449321,0.679828,0.579607
-46.55080414,106.89573669,-0.72318846,-0.754025,-0.165370,0.635687
-46.34822464,99.16239929,-5.82517672,-0.696231,-0.597006,-0.398555
-46.29957199,128.35449219,-8.16382885,0.514977,0.821180,0.245890
-46.26719666,112.55759430,0.89786488,-0.544116,0.140084,0.827233
-46.26184464,119.90721893,-14.54379082,0.471170,0.028351,-0.881587
-46.20251846,109.43404388,-10.58526325,0.003625,-0.269449,-0.963008
-46.34455109,119.24057007,-14.57219219,0.305092,-0.049785,-0.951020
-46.30550385,113.91834259,-12.84418106,-0.215099,-0.464795,-0.858893
-46.13875198,115.90085602,-13.70912647,-0.077996,-0.339747,-0.937277
-46.12295532,125.28473663,-4.61038256,0.231839,0.511274,0.827557
-46.14253616,110.07354736,-10.78311348,-0.048406,-0.357155,-0.932790
-46.19136429,126.25200653,-12.73317337,0.536296,0.127133,-0.834400
-46.01378250,120.30785370,-14.36582661,0.538341,0.087106,-0.838213
-46.12100220,100.33100128,-1.22380972,-0.772933,-0.246147,0.584795
-45.65730667,103.67456818,-0.41797885,-0.607086,-0.029308,0.794096
-45.98475266,121.65864563,-13.97788906,0.558553,0.308885,-0.769811
-46.02843475,123.94365692,-13.12182426,0.565134,0.312185,-0.763652
-45.76544952,3.91005301,-21.60107422,-0.611548,0.772402,0.171476
-45.88325882,3.84558439,-18.69286728,-0.433016,0.783320,-0.445990
-45.73318863,127.94982910,-11.24207687,0.659401,0.585575,-0.471480
-45.58840179,3.51716781,-20.19614983,-0.625169,0.770696,0.123252
-45.75323486,98.41349030,-1.86433828,-0.837418,-0.419495,0.350364
-45.56652451,2.76206207,-14.42805672,-0.405368,0.243819,0.881039
-45.90829468,115.75558472,0.39999563,-0.226553,0.135932,0.964467
-45.78644562,122.17691040,-2.89695430,0.054450,0.523554,0.850251
-45.87086868,107.23046112,0.10578360,-0.684412,-0.251320,0.684412
-45.83342743,112.44982910,-12.05220318,-0.217269,-0.496833,-0.840209
-45.56554794,100.32657623,-7.70998669,-0.467323,-0.428244,-0.773444
-45.48049927,98.40000916,-6.24029160,-0.687277,-0.530089,-0.496645
-45.89833069,99.65135956,-6.94420862,-0.616369,-0.518425,-0.592727
-45.60772324,-0.87744647,-17.20574951,-0.488822,-0.863730,0.122566
-45.70198059,99.13740540,-1.05179918,-0.812617,-0.297069,0.501402
-45.69358063,98.03453064,-5.44434404,-0.764949,-0.549153,-0.336578
-45.36038589,-0.69087762,-15.98118305,-0.412823,-0.855022,0.313869
-45.44926834,0.18947995,-23.83275604,-0.595217,-0.691381,-0.409523
-45.45163345,1.32337761,-24.99328995,-0.639226,-0.330185,-0.694528
-45.46923065,97.69250488,-2.10519648,-0.828927,-0.462256,0.314961
-45.45152283,121.39157867,-13.69433212,0.573283,0.327821,-0.750920
-45.22085571,125.92491150,-5.41047001,0.431392,0.637927,0.637927
-45.41381454,115.76497650,-13.70997524,-0.063894,-0.327293,-0.942760
-45.04216385,4.77559328,-16.80439186,-0.377610,0.924946,0.043419
-45.33976364,3.59444165,-24.05859375,-0.326800,0.764679,-0.555399
-45.46533585,100.17193604,-7.68358421,-0.467323,-0.428244,-0.773444
-45.37856674,102.20697784,-8.52660656,-0.198114,-0.313330,-0.928749
-45.05425262,96.75408936,-4.55373192,-0.769414,-0.605972,-0.201991
-44.82289505,-0.72808552,-15.46696377,-0.357511,-0.847723,0.391857
-45.18892288,118.91574097,-0.90994054,0.055166,0.587024,0.807688
-45.05748367,1.19013286,-25.26585960,-0.609623,-0.275365,-0.743326
-44.75969696,98.76502991,-7.35008335,-0.490874,-0.504186,-0.710520
-44.61090088,-1.03639734,-16.10304070,-0.319912,-0.903714,0.284530
-44.57713318,-0.67427933,-23.22111511,-0.450958,-0.837939,-0.307400
-44.76552582,118.26691437,-0.46010220,0.031939,0.562403,0.826246
-44.94367599,118.85763550,-14.24959755,0.284975,0.137805,-0.948578
-44.57284927,126.65915680,-6.94577217,0.610215,0.673398,0.417340
-44.78569794,96.28616333,-2.61321545,-0.875042,-0.477423,0.079804
-44.55784225,108.67339325,-10.38410759,-0.078313,-0.343782,-0.935778
-44.81628418,100.64743042,-8.15648937,-0.231428,-0.320550,-0.918525
-44.69325638,113.69321442,1.40075898,-0.278008,0.258049,0.925269
-44.56803894,4.58235121,-22.93787384,-0.455432,0.796604,-0.397497
-44.71964264,3.97631073,-23.84286690,-0.269609,0.783601,-0.559715
-44.86344528,3.84697866,-23.96599770,-0.262518,0.778122,-0.570623
-44.51512527,100.61400604,-8.20833015,-0.166349,-0.301078,-0.938978
-44.76125717,-1.32537806,-17.28236198,-0.324419,-0.934930,0.143730
-44.70821762,105.44276428,0.67787480,-0.688142,-0.152752,0.709315
-44.41347504,97.34750366,-6.38545990,-0.565508,-0.552004,-0.612775
-44.36426926,108.31773376,1.81731176,-0.682047,-0.089090,0.725861
-44.28356171,108.79055023,1.91724920,-0.600857,-0.029276,0.798820
-44.28518677,126.68830872,-7.67966461,0.595143,0.772288,0.222208
-43.77944946,-1.64316261,-20.05510521,-0.285683,-0.953581,-0.095228
-44.41709518,4.85965586,-18.24188805,-0.591494,0.754116,-0.285384
-44.49129868,127.07180023,-8.69253731,0.603976,0.775230,0.185016
-44.26578522,101.29596710,-8.44172955,-0.091927,-0.275780,-0.956815
-44.09829712,124.76564789,-4.96495819,0.269504,0.677746,0.684125
-44.22451782,112.09262848,-12.25182819,-0.174313,-0.452628,-0.874496
-44.13317490,104.65692139,-9.21557331,-0.059547,-0.210236,-0.975836
-44.41471863,107.90583038,-10.13924980,-0.051897,-0.289863,-0.955660
-44.16344070,122.49463654,-12.28648663,0.401770,0.336618,-0.851628
-44.09051514,124.35049438,-11.82519436,0.412026,0.258082,-0.873858
-44.10619354,5.11630249,-22.57121468,-0.658493,0.674752,-0.333311
-43.89962387,-1.50985169,-20.80281258,-0.299126,-0.945667,-0.127430
-43.41347504,-1.23446357,-15.49610615,-0.246086,-0.910082,0.333454
-43.91959000,96.68863678,-6.26545191,-0.589491,-0.521927,-0.616516
-44.00992584,125.81026459,-6.40145063,0.467946,0.739124,0.484482
-43.93061066,5.14792252,-22.80179977,-0.654010,0.630712,-0.417701
-43.99868393,5.25825024,-18.26823044,-0.718160,0.655302,-0.234149
-43.78194046,108.93644714,2.27244592,-0.530413,0.074965,0.844418
-43.98670578,-0.09501015,-25.04796791,-0.440006,-0.702349,-0.559554
-43.80907822,105.37260437,-9.44113445,-0.051279,-0.268904,-0.961801
-43.98102188,105.15412140,-9.35597229,-0.070062,-0.273878,-0.959209
-43.85567856,2.55452418,-13.88692665,-0.398481,0.433688,0.808163
-43.98719788,97.75364685,-7.03299618,-0.413051,-0.541409,-0.732301
-43.71423340,103.35251617,1.15007603,-0.630860,-0.142356,0.762726
-43.87048340,119.02321625,-13.76838589,0.433769,0.202820,-0.877900
-43.81982803,105.88814545,1.61380541,-0.719247,-0.206609,0.663323
-43.60338974,123.11572266,-3.82268763,0.227428,0.555420,0.799866
-43.73832703,122.04886627,-12.29135609,0.405204,0.330684,-0.852325
-43.74784470,2.00877976,-13.57963657,-0.637617,0.222932,0.737391
-43.81730270,101.88406372,-8.62884140,-0.020521,-0.245040,-0.969296
-43.80816269,95.13651276,-1.27938712,-0.845131,-0.421787,0.328403
-43.72918320,1.35400164,-13.44519329,-0.691601,0.009741,0.722215
-43.18685913,-1.81965041,-18.60009193,-0.242445,-0.965970,0.090123
-43.21156693,115.93021393,0.60791689,0.129231,0.506761,0.852345
-43.56950760,114.47971344,1.41951334,-0.165787,0.330181,0.929244
-43.43678665,-0.80991793,-14.69996166,-0.296629,-0.820832,0.488105
-43.37425232,105.03161621,-9.37300396,-0.027954,-0.246728,-0.968681
-43.47266388,125.19409180,-11.11581612,0.568783,0.429490,-0.701444
-43.27673340,99.00389862,1.20903146,-0.623830,-0.094962,0.775770
-43.11347198,121.90732574,-3.02372861,0.172682,0.539069,0.824370
-43.56368256,126.49481964,-9.78682041,0.645086,0.723947,-0.244470
-43.28508377,126.34934235,-9.45204353,0.622726,0.767476,-0.152289
-43.32321548,-0.81093067,-24.28837585,-0.324513,-0.872986,-0.364125
-43.24760818,114.25969696,1.55067337,-0.119111,0.309154,0.943523
-43.34606171,94.57323456,-4.60189009,-0.752905,-0.497016,-0.431403
-43.14453888,112.34909821,2.15359426,-0.269158,0.169069,0.948140
-43.50998306,94.21741486,-1.65562260,-0.882342,-0.404593,0.240367
-43.22569275,105.08299255,2.12986159,-0.711259,-0.210109,0.670794
-42.99518967,113.89227295,-13.12530327,0.021512,-0.332809,-0.942749
-42.68272400,98.38346100,1.57718468,-0.565188,-0.093957,0.819594
-42.84870911,121.36027527,-11.99391365,0.563260,0.269797,-0.780991
-43.01996231,6.72420216,-21.21890068,-0.779945,0.622525,0.064399
-43.01800156,93.16542816,-2.23871422,-0.838844,-0.544370,0.001351
-42.91297913,126.01545715,-8.01457977,0.528346,0.813436,0.243256
-42.95697403,5.24562836,-15.51232719,-0.528449,0.565592,0.633125
-43.10827255,123.87561035,-11.56378746,0.447932,0.292938,-0.844716
-42.93990707,126.11899567,-9.08329296,0.627715,0.773357,-0.088841
-42.84585190,126.06522369,-8.62240601,0.615949,0.787124,0.032271
-43.06980896,119.30759430,-13.15288830,0.538340,0.416514,-0.732603
-42.91928482,6.41584301,-20.01985931,-0.807634,0.558195,0.190121
-42.83700562,122.56281281,-11.67511559,0.556271,0.166431,-0.814164
-42.99818039,96.20687103,-6.72701836,-0.538384,-0.442303,-0.717294
41.70198822,15.76736832,15.71131802,-0.200429,0.098347,-0.974759
-42.85468292,102.56970215,-8.79253006,-0.047586,-0.228168,-0.972458
-42.71408463,124.12153625,-11.21756649,0.561855,0.384944,-0.732213
-42.72359467,-1.95928586,-18.88245010,-0.220603,-0.973821,0.054846
-42.73939514,115.48655701,0.83974332,0.147037,0.559930,0.815389
-42.73427963,99.51058197,-8.21651459,-0.151565,-0.269598,-0.950971
-42.77138901,114.62849426,-13.40433311,-0.050706,-0.344538,-0.937402
-42.97163773,6.58598137,-18.02431297,-0.798265,0.599762,-0.055297
-42.86888123,117.46436310,-0.16473439,0.203082,0.443223,0.873104
-42.53803253,-1.44997513,-23.35107040,-0.239047,-0.929314,-0.281482
-43.02194214,-0.31149662,-25.44087791,-0.356308,-0.737020,-0.574322
-42.85626221,-0.46553612,-25.33859825,-0.332991,-0.773761,-0.538898
-42.90022278,93.38813019,-1.02228975,-0.860119,-0.415494,0.295905
-42.64053345,6.82773256,-17.04833031,-0.733318,0.618287,0.282783
-42.55212402,105.04476929,2.74309754,-0.659817,-0.227253,0.716238
-42.75127792,94.24395752,0.24270308,-0.800384,-0.380142,0.463549
-42.70920563,117.71347046,-13.51418209,0.516774,0.145757,-0.843623
-42.76628494,92.88620758,-1.51675069,-0.848675,-0.508619,0.145110
-42.59034348,92.67570496,-2.90891314,-0.783907,-0.595890,-0.174370
-42.57054520,6.99513245,-22.23112869,-0.635107,0.668099,-0.387663
-42.36824036,-0.45101848,-13.33015347,-0.417854,-0.758691,0.499786
-42.61359024,101.44941711,1.69581759,-0.564687,-0.147504,0.812017
-42.60715103,3.76193929,-14.13280773,-0.616777,0.616777,0.489052
-42.18637848,100.84613037,1.94557500,-0.626538,-0.035199,0.778596
-42.36542892,7.36842966,-18.48333740,-0.830285,0.531083,-0.169049
-42.28807831,105.72209930,3.20180845,-0.621733,-0.158837,0.766955
-42.56805801,106.12147522,3.04394507,-0.633196,-0.110699,0.766034
-42.46082687,101.91708374,-8.67683983,-0.068870,-0.187279,-0.979890
-42.37459183,105.76893616,-9.61656284,-0.109589,-0.345002,-0.932182
-42.34393311,109.95307922,2.83607960,-0.278646,0.203786,0.938524
-42.51676178,7.02882433,-20.07292175,-0.820936,0.523251,0.228634
-42.44272614,7.13324738,-17.17734909,-0.755486,0.590074,0.284699
-42.28453064,92.97723389,-4.44044113,-0.712600,-0.580942,-0.393329
-41.80461884,-1.76666057,-22.55940437,-0.177361,-0.967069,-0.182539
-42.02387238,96.56172180,1.81412184,-0.557930,-0.137633,0.818396
-42.14033127,124.29149628,-10.48803997,0.645925,0.527871,-0.551482
-42.11550140,124.64140320,-10.00810909,0.666235,0.592765,-0.452505
-42.21739197,125.47618103,-8.09130859,0.678723,0.728564,0.092353
-42.16602707,92.10472107,-0.63673699,-0.837144,-0.494328,0.234156
-41.53362656,-1.39763546,-14.88704681,-0.186609,-0.927432,0.324110
-41.95256805,3.89932704,-12.99059963,-0.672880,0.623282,0.398437
-41.86409760,125.08025360,-7.72822857,0.657352,0.733611,0.172345
-41.93599319,97.76912689,2.03701854,-0.508696,-0.025912,0.860556
-42.04725266,4.11432600,-13.58774185,-0.746769,0.568582,0.345037
-42.04102707,103.28876495,-8.96385574,0.046174,-0.115998,-0.992176
-41.78354645,107.57978821,3.45096469,-0.373344,0.014113,0.927586
-41.94215393,95.73661041,-7.09227896,-0.350822,-0.423189,-0.835365
-41.85591125,112.34945679,2.27908111,0.033800,0.294182,0.955152
